date,mpu10
7/2/1998,0.729740712
7/6/1998,0.737413654
7/7/1998,0.729285128
7/8/1998,0.734441539
7/9/1998,0.745300315
7/10/1998,0.741886124
7/13/1998,0.750100534
7/14/1998,0.749775439
7/15/1998,0.748165622
7/16/1998,0.734247175
7/17/1998,0.734698655
7/20/1998,0.74504746
7/21/1998,0.723776554
7/22/1998,0.714861596
7/23/1998,0.70596785
7/24/1998,0.708738915
7/27/1998,0.716389266
7/28/1998,0.717156943
7/29/1998,0.720996217
7/30/1998,0.700903614
7/31/1998,0.695637846
8/3/1998,0.695648373
8/4/1998,0.69696621
8/5/1998,0.705324345
8/6/1998,0.707013705
8/7/1998,0.705844226
8/10/1998,0.708788999
8/11/1998,0.754678558
8/12/1998,0.734462408
8/13/1998,0.744599062
8/14/1998,0.748377783
8/17/1998,0.746603214
8/18/1998,0.737157495
8/19/1998,0.735035963
8/20/1998,0.754670873
8/21/1998,0.806205059
8/24/1998,0.81184038
8/25/1998,0.820147039
8/26/1998,0.843349671
8/27/1998,0.898581277
8/28/1998,0.942046402
8/31/1998,0.940354196
9/1/1998,0.945025489
9/2/1998,0.917299267
9/3/1998,0.899008059
9/4/1998,0.897993527
9/8/1998,0.899965552
9/9/1998,0.897241936
9/10/1998,0.957158684
9/11/1998,0.985929698
9/14/1998,0.955326494
9/15/1998,0.954092772
9/16/1998,0.911704335
9/17/1998,0.919170423
9/18/1998,0.941757069
9/21/1998,0.969985045
9/22/1998,0.956095292
9/23/1998,0.985328319
9/24/1998,0.996638677
9/25/1998,0.99895021
9/28/1998,0.986384342
9/29/1998,0.94495654
9/30/1998,0.926490772
10/1/1998,1.005811369
10/2/1998,1.027353296
10/5/1998,1.124665303
10/6/1998,1.138081795
10/7/1998,1.134574819
10/8/1998,1.215849769
10/9/1998,1.253079546
10/12/1998,1.256338171
10/13/1998,1.22890561
10/14/1998,1.193029924
10/15/1998,1.110160858
10/16/1998,1.116844874
10/19/1998,1.116542657
10/20/1998,1.094546264
10/21/1998,1.101941681
10/22/1998,1.121668618
10/23/1998,1.11907539
10/26/1998,1.129349574
10/27/1998,1.144179046
10/28/1998,1.165461733
10/29/1998,1.167149023
10/30/1998,1.14695896
11/2/1998,1.106959342
11/3/1998,1.126631956
11/4/1998,1.149019431
11/5/1998,1.15274475
11/6/1998,1.15196037
11/9/1998,1.174854294
11/10/1998,1.180852443
11/11/1998,1.188065924
11/12/1998,1.195146013
11/13/1998,1.198864143
11/16/1998,1.158366723
11/17/1998,1.035078142
11/18/1998,1.01913543
11/19/1998,0.97554979
11/20/1998,0.965651607
11/23/1998,0.953607719
11/24/1998,0.964555657
11/25/1998,0.96999693
11/27/1998,0.973910699
11/30/1998,0.99794313
12/1/1998,1.022846378
12/2/1998,1.073192341
12/3/1998,1.107944316
12/4/1998,1.122619607
12/7/1998,1.141796563
12/8/1998,1.151787482
12/9/1998,1.234610777
12/10/1998,1.264963582
12/11/1998,1.283862162
12/14/1998,1.30282821
12/15/1998,1.32653401
12/16/1998,1.31524924
12/17/1998,1.290824725
12/18/1998,1.268593339
12/21/1998,1.261582394
12/22/1998,1.251794497
12/23/1998,1.284111905
12/24/1998,1.288843922
12/28/1998,1.282451092
12/29/1998,1.275336945
12/30/1998,1.278498093
12/31/1998,1.290957507
1/4/1999,1.279608135
1/5/1999,1.273798872
1/6/1999,1.267807672
1/7/1999,1.26859713
1/8/1999,1.29108141
1/11/1999,1.281288359
1/12/1999,1.263679491
1/13/1999,1.273377108
1/14/1999,1.273919352
1/15/1999,1.27673058
1/19/1999,1.24090514
1/20/1999,1.190474256
1/21/1999,1.183475123
1/22/1999,1.175592316
1/25/1999,1.142821945
1/26/1999,1.10533912
1/27/1999,1.095392597
1/28/1999,1.085247981
1/29/1999,1.037380498
2/1/1999,1.014670493
2/2/1999,1.012717193
2/3/1999,0.993746774
2/4/1999,0.978545833
2/5/1999,0.969463023
2/8/1999,0.957181684
2/9/1999,0.95508394
2/10/1999,0.948186182
2/11/1999,0.95119903
2/12/1999,0.959574331
2/16/1999,0.973779993
2/17/1999,0.97351617
2/18/1999,0.968401568
2/19/1999,0.968838938
2/22/1999,0.960070387
2/23/1999,0.98306449
2/24/1999,0.996161344
2/25/1999,0.998872175
2/26/1999,1.003633172
3/1/1999,1.010984396
3/2/1999,1.028264753
3/3/1999,1.023974986
3/4/1999,1.020992522
3/5/1999,0.999886495
3/8/1999,0.988522915
3/9/1999,0.934612139
3/10/1999,0.919123025
3/11/1999,0.892505781
3/12/1999,0.868544154
3/15/1999,0.861255025
3/16/1999,0.858854744
3/17/1999,0.85863309
3/18/1999,0.854321883
3/19/1999,0.8621921
3/22/1999,0.872081734
3/23/1999,0.859523722
3/24/1999,0.869073399
3/25/1999,0.875657615
3/26/1999,0.885656021
3/29/1999,0.88949906
3/30/1999,0.873159819
3/31/1999,0.861046851
4/1/1999,0.862694415
4/5/1999,0.849773773
4/6/1999,0.836772251
4/7/1999,0.830466207
4/8/1999,0.817983633
4/9/1999,0.819090073
4/12/1999,0.824581399
4/13/1999,0.832464868
4/14/1999,0.835851473
4/15/1999,0.86579909
4/16/1999,0.889200293
4/19/1999,0.905092155
4/20/1999,0.897276941
4/21/1999,0.877893366
4/22/1999,0.870519064
4/23/1999,0.870862224
4/26/1999,0.874345383
4/27/1999,0.871667955
4/28/1999,0.875855842
4/29/1999,0.850087857
4/30/1999,0.877444038
5/3/1999,0.884215229
5/4/1999,0.883340412
5/5/1999,0.880287895
5/6/1999,0.887963842
5/7/1999,0.875940112
5/10/1999,0.868484366
5/11/1999,0.875235208
5/12/1999,0.867658571
5/13/1999,0.820948807
5/14/1999,0.896096558
5/17/1999,0.903080539
5/18/1999,0.899575743
5/19/1999,0.883451759
5/20/1999,0.858049371
5/21/1999,0.868462421
5/24/1999,0.87327672
5/25/1999,0.878945675
5/26/1999,0.887978753
5/27/1999,0.951453705
5/28/1999,0.947516325
6/1/1999,1.013183695
6/2/1999,1.018996239
6/3/1999,1.012891462
6/4/1999,0.997984258
6/7/1999,1.00084947
6/8/1999,1.002889533
6/9/1999,1.016051907
6/10/1999,1.050825034
6/11/1999,1.09244188
6/14/1999,1.120223344
6/15/1999,1.09258682
6/16/1999,1.082001248
6/17/1999,1.03841869
6/18/1999,1.013869796
6/21/1999,1.032832025
6/22/1999,1.062991713
6/23/1999,1.086899539
6/24/1999,1.106782536
6/25/1999,1.103506713
6/28/1999,1.095931226
6/29/1999,1.086094093
6/30/1999,1.021878983
7/1/1999,1.015870872
7/2/1999,0.994806399
7/6/1999,1.013304434
7/7/1999,1.023061107
7/8/1999,1.026067426
7/9/1999,1.021451102
7/12/1999,1.026277263
7/13/1999,1.029641934
7/14/1999,1.030761955
7/15/1999,1.029692513
7/16/1999,1.015003833
7/19/1999,1.020951735
7/20/1999,1.020645662
7/21/1999,1.023029602
7/22/1999,1.03618014
7/23/1999,1.065902112
7/26/1999,1.089428872
7/27/1999,1.11012372
7/28/1999,1.110149124
7/29/1999,1.143742297
7/30/1999,1.20639307
8/2/1999,1.245825905
8/3/1999,1.268155238
8/4/1999,1.277358584
8/5/1999,1.322799446
8/6/1999,1.413085761
8/9/1999,1.382464814
8/10/1999,1.341736506
8/11/1999,1.287918293
8/12/1999,1.286560154
8/13/1999,1.253427021
8/16/1999,1.258932235
8/17/1999,1.175985278
8/18/1999,1.177570402
8/19/1999,1.186596837
8/20/1999,1.181458005
8/23/1999,1.189029936
8/24/1999,1.153319682
8/25/1999,1.097651278
8/26/1999,1.115182722
8/27/1999,1.153992407
8/30/1999,1.184194942
8/31/1999,1.235355904
9/1/1999,1.247775011
9/2/1999,1.272078002
9/3/1999,1.228325835
9/7/1999,1.229826362
9/8/1999,1.212432796
9/9/1999,1.205205651
9/10/1999,1.158903529
9/13/1999,1.144091761
9/14/1999,1.149439493
9/15/1999,1.110464433
9/16/1999,1.086530928
9/17/1999,1.076170904
9/20/1999,1.046929925
9/21/1999,1.051757181
9/22/1999,1.05246801
9/23/1999,1.026581165
9/24/1999,1.034221418
9/27/1999,1.024196283
9/28/1999,1.027491875
9/29/1999,1.065108531
9/30/1999,1.092937948
10/1/1999,1.137359987
10/4/1999,1.133736141
10/5/1999,1.154218785
10/6/1999,1.148631086
10/7/1999,1.142750168
10/8/1999,1.127275436
10/11/1999,1.134881156
10/12/1999,1.141416271
10/13/1999,1.157708927
10/14/1999,1.176788471
10/15/1999,1.178561365
10/18/1999,1.179588472
10/19/1999,1.180835288
10/20/1999,1.17732686
10/21/1999,1.178549619
10/22/1999,1.160373346
10/25/1999,1.172034815
10/26/1999,1.175758608
10/27/1999,1.160344546
10/28/1999,1.110957929
10/29/1999,1.085210544
11/1/1999,1.095547637
11/2/1999,1.096118228
11/3/1999,1.09610301
11/4/1999,1.079614149
11/5/1999,1.028356869
11/8/1999,1.041884788
11/9/1999,1.047453539
11/10/1999,1.049772694
11/11/1999,1.052138998
11/12/1999,1.024760133
11/15/1999,1.01981774
11/16/1999,0.978625644
11/17/1999,0.983697243
11/18/1999,0.984357969
11/19/1999,0.988545399
11/22/1999,1.003067442
11/23/1999,0.994764866
11/24/1999,1.012108927
11/26/1999,1.022511041
11/29/1999,1.046111166
11/30/1999,1.046890973
12/1/1999,1.079687371
12/2/1999,1.084141015
12/3/1999,1.042128084
12/6/1999,1.046214917
12/7/1999,1.031308844
12/8/1999,1.024804765
12/9/1999,1.019618872
12/10/1999,0.99584152
12/13/1999,1.003373808
12/14/1999,1.029629074
12/15/1999,1.043326976
12/16/1999,1.080879035
12/17/1999,1.07500505
12/20/1999,1.079420286
12/21/1999,1.074476646
12/22/1999,1.06365189
12/23/1999,1.058139839
12/27/1999,1.067495077
12/28/1999,1.072011244
12/29/1999,1.072849457
12/30/1999,1.077554462
12/31/1999,1.081924589
1/3/2000,1.110116958
1/4/2000,1.127920617
1/5/2000,1.132583957
1/6/2000,1.107071475
1/7/2000,1.062771444
1/10/2000,1.07402749
1/11/2000,1.086694271
1/12/2000,1.099850566
1/13/2000,1.082916477
1/14/2000,1.071822576
1/18/2000,1.072384389
1/19/2000,1.061873354
1/20/2000,1.062229718
1/21/2000,1.057753189
1/24/2000,1.060831596
1/25/2000,1.067537856
1/26/2000,1.069128196
1/27/2000,1.06441848
1/28/2000,1.085492513
1/31/2000,1.105825153
2/1/2000,1.091504628
2/2/2000,1.08909455
2/3/2000,1.083833317
2/4/2000,1.102175988
2/7/2000,1.11570519
2/8/2000,1.102904239
2/9/2000,1.105015849
2/10/2000,1.097169232
2/11/2000,1.084324454
2/14/2000,1.069680784
2/15/2000,1.067266446
2/16/2000,1.068883
2/17/2000,1.053674045
2/18/2000,1.039655363
2/22/2000,1.048272156
2/23/2000,1.037379842
2/24/2000,1.051022501
2/25/2000,1.026079229
2/28/2000,1.038840918
2/29/2000,1.021436214
3/1/2000,1.009100957
3/2/2000,1.003930687
3/3/2000,0.992707589
3/6/2000,0.996991357
3/7/2000,0.995894515
3/8/2000,0.995247549
3/9/2000,0.988309849
3/10/2000,0.998860922
3/13/2000,1.016757493
3/14/2000,1.019374258
3/15/2000,1.01709047
3/16/2000,1.01059411
3/17/2000,0.996639837
3/20/2000,0.982769629
3/21/2000,0.944797857
3/22/2000,0.923214198
3/23/2000,0.936273357
3/24/2000,0.975677188
3/27/2000,1.009193729
3/28/2000,0.99777419
3/29/2000,1.001541351
3/30/2000,1.00912824
3/31/2000,0.999504406
4/3/2000,1.000250463
4/4/2000,0.99741086
4/5/2000,1.014737685
4/6/2000,1.006396692
4/7/2000,0.986711425
4/10/2000,0.971214477
4/11/2000,0.976167737
4/12/2000,0.982148452
4/13/2000,0.969866636
4/14/2000,0.989677765
4/17/2000,0.996558255
4/18/2000,0.983546485
4/19/2000,0.965763302
4/20/2000,0.955608637
4/24/2000,0.967248246
4/25/2000,0.951734023
4/26/2000,0.953616902
4/27/2000,0.98428041
4/28/2000,0.984771314
5/1/2000,0.992477116
5/2/2000,0.991269931
5/3/2000,1.00064433
5/4/2000,1.02681754
5/5/2000,1.028826895
5/8/2000,1.045704555
5/9/2000,1.045282477
5/10/2000,1.04449068
5/11/2000,1.047217159
5/12/2000,1.034216027
5/15/2000,1.022241928
5/16/2000,0.994640833
5/17/2000,1.000708156
5/18/2000,1.005425659
5/19/2000,1.013231001
5/22/2000,1.028074789
5/23/2000,1.016286566
5/24/2000,1.020094354
5/25/2000,1.011731463
5/26/2000,1.023832115
5/30/2000,1.026235897
5/31/2000,1.026215687
6/1/2000,1.014434129
6/2/2000,1.010136429
6/5/2000,1.006143303
6/6/2000,0.993374395
6/7/2000,0.99116226
6/8/2000,0.991902109
6/9/2000,0.971655992
6/12/2000,0.973633971
6/13/2000,0.972240323
6/14/2000,0.962372722
6/15/2000,0.961294365
6/16/2000,0.949762947
6/19/2000,0.95548599
6/20/2000,0.961210275
6/21/2000,0.957070238
6/22/2000,0.953575229
6/23/2000,0.962042057
6/26/2000,0.953315433
6/27/2000,0.948784211
6/28/2000,0.934229114
6/29/2000,0.918884972
6/30/2000,0.920840279
7/3/2000,0.905703858
7/5/2000,0.898022777
7/6/2000,0.896221867
7/7/2000,0.874862549
7/10/2000,0.864033936
7/11/2000,0.874521004
7/12/2000,0.87991459
7/13/2000,0.881010838
7/14/2000,0.896257888
7/17/2000,0.904958438
7/18/2000,0.903931065
7/19/2000,0.904414892
7/20/2000,0.865867884
7/21/2000,0.867894101
7/24/2000,0.869341555
7/25/2000,0.87480237
7/26/2000,0.876749539
7/27/2000,0.877400784
7/28/2000,0.887752545
7/31/2000,0.894702845
8/1/2000,0.890878404
8/2/2000,0.88430837
8/3/2000,0.892839572
8/4/2000,0.867530623
8/7/2000,0.873824981
8/8/2000,0.868575197
8/9/2000,0.864638016
8/10/2000,0.851618664
8/11/2000,0.865803737
8/14/2000,0.866064887
8/15/2000,0.872048231
8/16/2000,0.86606466
8/17/2000,0.867932133
8/18/2000,0.868167729
8/21/2000,0.876647287
8/22/2000,0.869487399
8/23/2000,0.866896586
8/24/2000,0.871803998
8/25/2000,0.874012779
8/28/2000,0.888324158
8/29/2000,0.903093349
8/30/2000,0.891410623
8/31/2000,0.896906357
9/1/2000,0.896642098
9/5/2000,0.909754742
9/6/2000,0.924384689
9/7/2000,0.946994097
9/8/2000,0.946194832
9/11/2000,0.950332237
9/12/2000,0.945206935
9/13/2000,0.942934801
9/14/2000,0.944831457
9/15/2000,0.937600352
9/18/2000,0.929987122
9/19/2000,0.921658242
9/20/2000,0.921552775
9/21/2000,0.918140885
9/22/2000,0.933782966
9/25/2000,0.93725899
9/26/2000,0.918731186
9/27/2000,0.923964897
9/28/2000,0.924052461
9/29/2000,0.925517364
10/2/2000,0.925593148
10/3/2000,0.905655582
10/4/2000,0.902533128
10/5/2000,0.875896723
10/6/2000,0.872361685
10/9/2000,0.880487902
10/10/2000,0.883450983
10/11/2000,0.909122232
10/12/2000,0.953464353
10/13/2000,0.954214458
10/16/2000,0.950311203
10/17/2000,0.964258951
10/18/2000,0.96903926
10/19/2000,0.9631822
10/20/2000,0.959041994
10/23/2000,0.966823147
10/24/2000,0.974199478
10/25/2000,0.972594534
10/26/2000,0.973087562
10/27/2000,0.984557672
10/30/2000,0.989536917
10/31/2000,0.98945792
11/1/2000,0.984170414
11/2/2000,0.961314015
11/3/2000,0.948622264
11/6/2000,0.948124486
11/7/2000,0.940286233
11/8/2000,0.934814695
11/9/2000,0.932378853
11/10/2000,0.932181616
11/13/2000,0.937989922
11/14/2000,0.923975568
11/15/2000,0.910236427
11/16/2000,0.912326493
11/17/2000,0.905994216
11/20/2000,0.910898866
11/21/2000,0.905106929
11/22/2000,0.906841337
11/24/2000,0.907861213
11/27/2000,0.91392592
11/28/2000,0.916276904
11/29/2000,0.940457947
11/30/2000,0.973183598
12/1/2000,0.977754035
12/4/2000,0.977555619
12/5/2000,1.012902904
12/6/2000,1.038647458
12/7/2000,1.032066624
12/8/2000,0.994424536
12/11/2000,0.994939094
12/12/2000,0.990397524
12/13/2000,1.003351104
12/14/2000,1.018349742
12/15/2000,1.030242207
12/18/2000,1.028296966
12/19/2000,1.016109046
12/20/2000,1.027412774
12/21/2000,1.032874379
12/22/2000,1.026821897
12/26/2000,1.027161574
12/27/2000,1.01094787
12/28/2000,0.999264867
12/29/2000,0.997599461
1/2/2001,1.013807749
1/3/2001,1.00039586
1/4/2001,1.067087136
1/5/2001,1.133577632
1/8/2001,1.164890459
1/9/2001,1.135537626
1/10/2001,1.097655277
1/11/2001,1.096182411
1/12/2001,1.040167378
1/16/2001,1.033527891
1/17/2001,0.999385029
1/18/2001,1.022199116
1/19/2001,1.04968488
1/22/2001,1.049404653
1/23/2001,1.05271908
1/24/2001,1.029682863
1/25/2001,1.032444483
1/26/2001,1.020748258
1/29/2001,1.012156126
1/30/2001,1.015149604
1/31/2001,1.003476743
2/1/2001,1.013369459
2/2/2001,0.996755452
2/5/2001,0.997390053
2/6/2001,0.966444411
2/7/2001,0.964536066
2/8/2001,0.967331628
2/9/2001,1.006729689
2/12/2001,1.012929656
2/13/2001,0.995929394
2/14/2001,0.986830172
2/15/2001,0.974017563
2/16/2001,1.024721137
2/20/2001,1.036197139
2/21/2001,1.027491136
2/22/2001,1.039868679
2/23/2001,1.091825751
2/26/2001,1.102423214
2/27/2001,1.093250939
2/28/2001,1.100274757
3/1/2001,1.094219271
3/2/2001,1.098137034
3/5/2001,1.089066117
3/6/2001,1.075189147
3/7/2001,1.072174449
3/8/2001,1.063698775
3/9/2001,1.042156384
3/12/2001,1.078242462
3/13/2001,1.077680741
3/14/2001,1.134689099
3/15/2001,1.138643422
3/16/2001,1.12599513
3/19/2001,1.112435591
3/20/2001,1.082689415
3/21/2001,1.090217954
3/22/2001,1.085047798
3/23/2001,1.077338482
3/26/2001,1.063075621
3/27/2001,1.051632754
3/28/2001,1.051489385
3/29/2001,1.057459093
3/30/2001,1.073972076
4/2/2001,1.082901115
4/3/2001,1.086807703
4/4/2001,1.097097822
4/5/2001,1.094642864
4/6/2001,1.090719001
4/9/2001,1.084562391
4/10/2001,1.043494961
4/11/2001,1.051899257
4/12/2001,1.053896953
4/16/2001,1.068698013
4/17/2001,1.064408239
4/18/2001,1.075916191
4/19/2001,1.072982264
4/20/2001,1.078567683
4/23/2001,1.095289966
4/24/2001,1.09789219
4/25/2001,1.072838205
4/26/2001,1.066569727
4/27/2001,1.060595411
4/30/2001,1.056332869
5/1/2001,1.049663881
5/2/2001,1.043321766
5/3/2001,1.038071593
5/4/2001,1.026433581
5/7/2001,1.031915623
5/8/2001,1.034827154
5/9/2001,1.037193863
5/10/2001,1.038978618
5/11/2001,1.043210547
5/14/2001,1.048312197
5/15/2001,1.042648303
5/16/2001,1.036201069
5/17/2001,1.068983912
5/18/2001,1.101823633
5/21/2001,1.10899931
5/22/2001,1.122095608
5/23/2001,1.122471564
5/24/2001,1.129526011
5/25/2001,1.134818224
5/29/2001,1.138951683
5/30/2001,1.104922285
5/31/2001,1.08903802
6/1/2001,1.057854857
6/4/2001,1.058516522
6/5/2001,1.058778766
6/6/2001,1.063290782
6/7/2001,1.05843329
6/8/2001,1.044467368
6/11/2001,1.042519829
6/12/2001,1.042903386
6/13/2001,1.049776514
6/14/2001,1.04753825
6/15/2001,1.047249954
6/18/2001,1.046064118
6/19/2001,1.057493514
6/20/2001,1.051842133
6/21/2001,1.024727703
6/22/2001,1.005997555
6/25/2001,1.005968318
6/26/2001,1.002759857
6/27/2001,0.983731204
6/28/2001,0.984909985
6/29/2001,1.018284439
7/2/2001,0.999594934
7/3/2001,0.987507548
7/5/2001,0.98313345
7/6/2001,0.981269028
7/9/2001,0.986873159
7/10/2001,0.989147802
7/11/2001,1.000230383
7/12/2001,1.0023698
7/13/2001,1.003201284
7/16/2001,1.014053548
7/17/2001,1.020858701
7/18/2001,0.990896738
7/19/2001,0.976711285
7/20/2001,0.967922545
7/23/2001,0.973958402
7/24/2001,0.975680858
7/25/2001,0.969188627
7/26/2001,0.952047285
7/27/2001,0.955351193
7/30/2001,0.940087893
7/31/2001,0.936031381
8/1/2001,0.933023097
8/2/2001,0.93642932
8/3/2001,0.929265269
8/6/2001,0.935943231
8/7/2001,0.933275295
8/8/2001,0.937332603
8/9/2001,0.950489852
8/10/2001,0.959946322
8/13/2001,0.980095992
8/14/2001,0.978937443
8/15/2001,0.990803772
8/16/2001,1.006715852
8/17/2001,1.020139213
8/20/2001,1.031971806
8/21/2001,0.993169189
8/22/2001,1.003119177
8/23/2001,1.008835568
8/24/2001,1.007984281
8/27/2001,1.007658533
8/28/2001,1.012814865
8/29/2001,1.006686653
8/30/2001,1.02760473
8/31/2001,1.023376939
9/4/2001,1.032241431
9/5/2001,1.047557457
9/6/2001,1.071937988
9/7/2001,1.093901975
9/10/2001,1.074658803
9/11/2001,1.115327976
9/12/2001,1.11703125
9/13/2001,1.140252393
9/14/2001,1.203579827
9/17/2001,1.179786754
9/18/2001,1.165778295
9/19/2001,1.16061844
9/20/2001,1.141314597
9/21/2001,1.132627291
9/24/2001,1.107510579
9/25/2001,1.110484868
9/26/2001,1.103096361
9/27/2001,1.112194214
9/28/2001,1.110631913
10/1/2001,1.091775798
10/2/2001,1.061414438
10/3/2001,1.068590797
10/4/2001,1.065405142
10/5/2001,1.064747156
10/8/2001,1.072065033
10/9/2001,1.077081884
10/10/2001,1.092536536
10/11/2001,1.100032174
10/12/2001,1.109342203
10/15/2001,1.122305583
10/16/2001,1.130557882
10/17/2001,1.145036138
10/18/2001,1.152132893
10/19/2001,1.155956361
10/22/2001,1.151208329
10/23/2001,1.148099148
10/24/2001,1.15367742
10/25/2001,1.163273125
10/26/2001,1.161411235
10/29/2001,1.167784589
10/30/2001,1.171370635
10/31/2001,1.191848548
11/1/2001,1.216419709
11/2/2001,1.201967951
11/5/2001,1.211939139
11/6/2001,1.176026335
11/7/2001,1.178278073
11/8/2001,1.182768525
11/9/2001,1.174113853
11/12/2001,1.181553156
11/13/2001,1.163930826
11/14/2001,1.179344208
11/15/2001,1.26064254
11/16/2001,1.353367426
11/19/2001,1.309773712
11/20/2001,1.312748993
11/21/2001,1.345091525
11/23/2001,1.356748995
11/26/2001,1.377110948
11/27/2001,1.377412598
11/28/2001,1.395648224
11/29/2001,1.33514716
11/30/2001,1.31022623
12/3/2001,1.281596576
12/4/2001,1.221596687
12/5/2001,1.318347249
12/6/2001,1.356335624
12/7/2001,1.344411463
12/10/2001,1.364020435
12/11/2001,1.295897981
12/12/2001,1.285236795
12/13/2001,1.318215833
12/14/2001,1.333045983
12/17/2001,1.361484776
12/18/2001,1.377724098
12/19/2001,1.382731974
12/20/2001,1.403659914
12/21/2001,1.419437144
12/24/2001,1.427766544
12/26/2001,1.426552825
12/27/2001,1.408267735
12/28/2001,1.413041308
12/31/2001,1.427669163
1/2/2002,1.438674703
1/3/2002,1.393360383
1/4/2002,1.343020349
1/7/2002,1.324338406
1/8/2002,1.310625624
1/9/2002,1.292936767
1/10/2002,1.26006816
1/11/2002,1.230240609
1/14/2002,1.238099003
1/15/2002,1.244170976
1/16/2002,1.266005878
1/17/2002,1.320703522
1/18/2002,1.313057685
1/22/2002,1.327029742
1/23/2002,1.315614877
1/24/2002,1.297785333
1/25/2002,1.258990756
1/28/2002,1.23031241
1/29/2002,1.210240998
1/30/2002,1.229944276
1/31/2002,1.276941418
2/1/2002,1.268483106
2/4/2002,1.262144544
2/5/2002,1.265286925
2/6/2002,1.262045257
2/7/2002,1.263904843
2/8/2002,1.2467971
2/11/2002,1.251646574
2/12/2002,1.260774482
2/13/2002,1.260038129
2/14/2002,1.250055336
2/15/2002,1.226870155
2/19/2002,1.23147066
2/20/2002,1.217586367
2/21/2002,1.214471277
2/22/2002,1.206507975
2/25/2002,1.187158289
2/26/2002,1.20412749
2/27/2002,1.153109286
2/28/2002,1.154451017
3/1/2002,1.18972156
3/4/2002,1.195221898
3/5/2002,1.199000674
3/6/2002,1.201083693
3/7/2002,1.264202472
3/8/2002,1.291423603
3/11/2002,1.270287402
3/12/2002,1.26512323
3/13/2002,1.262801803
3/14/2002,1.31205432
3/15/2002,1.307346092
3/18/2002,1.30710253
3/19/2002,1.279781053
3/20/2002,1.305062674
3/21/2002,1.314844735
3/22/2002,1.32572871
3/25/2002,1.3378517
3/26/2002,1.323121622
3/27/2002,1.330697687
3/28/2002,1.337210863
4/1/2002,1.345054331
4/2/2002,1.327786712
4/3/2002,1.323452666
4/4/2002,1.343635037
4/5/2002,1.330364972
4/8/2002,1.328336106
4/9/2002,1.314307814
4/10/2002,1.308141871
4/11/2002,1.286884677
4/12/2002,1.238938446
4/15/2002,1.209515059
4/16/2002,1.223485225
4/17/2002,1.206476687
4/18/2002,1.186586527
4/19/2002,1.188400179
4/22/2002,1.192303098
4/23/2002,1.194097605
4/24/2002,1.192559531
4/25/2002,1.208271095
4/26/2002,1.21052291
4/29/2002,1.216082883
4/30/2002,1.210717442
5/1/2002,1.212046585
5/2/2002,1.213927245
5/3/2002,1.190067024
5/6/2002,1.177756708
5/7/2002,1.173957048
5/8/2002,1.229130373
5/9/2002,1.224479849
5/10/2002,1.210702605
5/13/2002,1.232128019
5/14/2002,1.266274173
5/15/2002,1.253765146
5/16/2002,1.220930105
5/17/2002,1.239438867
5/20/2002,1.252414287
5/21/2002,1.267030103
5/22/2002,1.268730338
5/23/2002,1.277361344
5/24/2002,1.278878024
5/28/2002,1.281494399
5/29/2002,1.278281175
5/30/2002,1.285435763
5/31/2002,1.293947159
6/3/2002,1.294587296
6/4/2002,1.304719965
6/5/2002,1.318520599
6/6/2002,1.313673419
6/7/2002,1.307510053
6/10/2002,1.313604337
6/11/2002,1.295573454
6/12/2002,1.29403041
6/13/2002,1.302052695
6/14/2002,1.306252947
6/17/2002,1.296577907
6/18/2002,1.297154397
6/19/2002,1.321935183
6/20/2002,1.344681493
6/21/2002,1.329549378
6/24/2002,1.3382285
6/25/2002,1.332745011
6/26/2002,1.352226858
6/27/2002,1.370960913
6/28/2002,1.345279954
7/1/2002,1.3285468
7/2/2002,1.34338153
7/3/2002,1.349814817
7/5/2002,1.360750763
7/8/2002,1.346825499
7/9/2002,1.343419658
7/10/2002,1.345708383
7/11/2002,1.371206833
7/12/2002,1.370186224
7/15/2002,1.39079417
7/16/2002,1.38808794
7/17/2002,1.375709867
7/18/2002,1.355827869
7/19/2002,1.371317007
7/22/2002,1.378228906
7/23/2002,1.369843922
7/24/2002,1.4050106
7/25/2002,1.41777728
7/26/2002,1.420016697
7/29/2002,1.421770475
7/30/2002,1.418861081
7/31/2002,1.406664705
8/1/2002,1.416784849
8/2/2002,1.433294157
8/5/2002,1.449814388
8/6/2002,1.478267561
8/7/2002,1.538494113
8/8/2002,1.499808065
8/9/2002,1.493729584
8/12/2002,1.497051229
8/13/2002,1.435504984
8/14/2002,1.449451494
8/15/2002,1.526156468
8/16/2002,1.533132114
8/19/2002,1.52665365
8/20/2002,1.514102108
8/21/2002,1.513912478
8/22/2002,1.49830938
8/23/2002,1.476383714
8/26/2002,1.453918409
8/27/2002,1.445570792
8/28/2002,1.44229284
8/29/2002,1.430085249
8/30/2002,1.421764368
9/3/2002,1.422487607
9/4/2002,1.363655142
9/5/2002,1.361906658
9/6/2002,1.350800159
9/9/2002,1.342214342
9/10/2002,1.359529197
9/11/2002,1.385716796
9/12/2002,1.397072404
9/13/2002,1.390891418
9/16/2002,1.388845533
9/17/2002,1.38484617
9/18/2002,1.409026469
9/19/2002,1.410687449
9/20/2002,1.433505986
9/23/2002,1.449621807
9/24/2002,1.426298795
9/25/2002,1.416757126
9/26/2002,1.400850687
9/27/2002,1.363400657
9/30/2002,1.378829124
10/1/2002,1.384257386
10/2/2002,1.374933135
10/3/2002,1.355943397
10/4/2002,1.351028054
10/7/2002,1.323326464
